"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"
,,,,OUT,"Modify File Data","Age","18","Text","41"
,,,,OUT,"Modify File Data","Annual Income","18","Text","?78,901"
,,,,OUT,"Modify File Data","Loan Amount","18","Text","?58,901"
,,,,OUT,"Modify File Data","Loan Request Date","18","Text","2-Sep-24"
,,,,OUT,"Modify File Data","Loan Term","18","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","18","Text",""
,,,,OUT,"Modify File Data","APR %","18","Text",""
,,,,OUT,"Modify File Data","Loan ID","18","Text",""
,,,,OUT,"Modify File Data","loan info","18","Text",""
,,,,OUT,"Modify File Data","Full Data","18","Text","True"
,,,,OUT,"Modify File Data","User Index","18","Number","17"
,,,,OUT,"Modify File Data","Name","19","Text","Zoe Nelson"
,,,,OUT,"Modify File Data","Email","19","Text","lucas.wright@fakemail.co"
,,,,OUT,"Modify File Data","Age","19","Text","67"
,,,,OUT,"Modify File Data","Annual Income","19","Text","?42,345"
,,,,OUT,"Modify File Data","Loan Amount","19","Text","?23,456"
,,,,OUT,"Modify File Data","Loan Request Date","19","Text","21-Aug-24"
,,,,OUT,"Modify File Data","Loan Term","19","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","19","Text",""
,,,,OUT,"Modify File Data","APR %","19","Text",""
,,,,OUT,"Modify File Data","Loan ID","19","Text",""
,,,,OUT,"Modify File Data","loan info","19","Text",""
,,,,OUT,"Modify File Data","Full Data","19","Text","True"
,,,,OUT,"Modify File Data","User Index","19","Number","18"
,,,,OUT,"Modify File Data","Name","20","Text","Gabriel White"
,,,,OUT,"Modify File Data","Email","20","Text","isabella.king@tempinbox.net"
,,,,OUT,"Modify File Data","Age","20","Text","21"
,,,,OUT,"Modify File Data","Annual Income","20","Text","?101,234"
,,,,OUT,"Modify File Data","Loan Amount","20","Text","?65,000"
,,,,OUT,"Modify File Data","Loan Request Date","20","Text","20-Oct-24"
,,,,OUT,"Modify File Data","Loan Term","20","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","20","Text",""
,,,,OUT,"Modify File Data","APR %","20","Text",""
,,,,OUT,"Modify File Data","Loan ID","20","Text",""
,,,,OUT,"Modify File Data","loan info","20","Text",""
,,,,OUT,"Modify File Data","Full Data","20","Text","True"
,,,,OUT,"Modify File Data","User Index","20","Number","19"
,,,,OUT,"Modify File Data","Name","21","Text","Emily Campbell"
,,,,OUT,"Modify File Data","Email","21","Text","aiden.hill@anonymousinbox.org"
,,,,OUT,"Modify File Data","Age","21","Text","40"
,,,,OUT,"Modify File Data","Annual Income","21","Text","?31,789"
,,,,OUT,"Modify File Data","Loan Amount","21","Text","?26,543"
,,,,OUT,"Modify File Data","Loan Request Date","21","Text","2-Aug-23"
,,,,OUT,"Modify File Data","Loan Term","21","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","21","Text",""
,,,,OUT,"Modify File Data","APR %","21","Text",""
,,,,OUT,"Modify File Data","Loan ID","21","Text",""
,,,,OUT,"Modify File Data","loan info","21","Text",""
,,,,OUT,"Modify File Data","Full Data","21","Text","True"
,,,,OUT,"Modify File Data","User Index","21","Number","20"
,,,,OUT,"Modify File Data","Name","22","Text","Jackson Price"
,,,,OUT,"Modify File Data","Email","22","Text","sophia.ross@throwawayinbox.biz"
,,,,OUT,"Modify File Data","Age","22","Text",""
,,,,OUT,"Modify File Data","Annual Income","22","Text","?56,789"
,,,,OUT,"Modify File Data","Loan Amount","22","Text","?62,345"
,,,,OUT,"Modify File Data","Loan Request Date","22","Text","1-Dec-23"
,,,,OUT,"Modify File Data","Loan Term","22","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","22","Text",""
,,,,OUT,"Modify File Data","APR %","22","Text",""
,,,,OUT,"Modify File Data","Loan ID","22","Text",""
,,,,OUT,"Modify File Data","loan info","22","Text",""
,,,,OUT,"Modify File Data","Full Data","22","Text","False"
,,,,OUT,"Modify File Data","User Index","22","Number","21"
,,,,OUT,"Modify File Data","Name","23","Text","Scarlett Hughes"
,,,,OUT,"Modify File Data","Email","23","Text","henry.wood@temporaryemail.xyz"
,,,,OUT,"Modify File Data","Age","23","Text","21"
,,,,OUT,"Modify File Data","Annual Income","23","Text","?150,000"
,,,,OUT,"Modify File Data","Loan Amount","23","Text","?11,234"
,,,,OUT,"Modify File Data","Loan Request Date","23","Text","6-Sep-24"
,,,,OUT,"Modify File Data","Loan Term","23","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","23","Text",""
,,,,OUT,"Modify File Data","APR %","23","Text",""
,,,,OUT,"Modify File Data","Loan ID","23","Text",""
,,,,OUT,"Modify File Data","loan info","23","Text",""
,,,,OUT,"Modify File Data","Full Data","23","Text","True"
,,,,OUT,"Modify File Data","User Index","23","Number","22"
,,,,OUT,"Modify File Data","Name","24","Text",""
,,,,OUT,"Modify File Data","Email","24","Text","grace.james@fakeinbox.info"
,,,,OUT,"Modify File Data","Age","24","Text","74"
,,,,OUT,"Modify File Data","Annual Income","24","Text","?47,654"
,,,,OUT,"Modify File Data","Loan Amount","24","Text","?45,678"
,,,,OUT,"Modify File Data","Loan Request Date","24","Text","27-Aug-23"
,,,,OUT,"Modify File Data","Loan Term","24","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","24","Text",""
,,,,OUT,"Modify File Data","APR %","24","Text",""
,,,,OUT,"Modify File Data","Loan ID","24","Text",""
,,,,OUT,"Modify File Data","loan info","24","Text",""
,,,,OUT,"Modify File Data","Full Data","24","Text","False"
,,,,OUT,"Modify File Data","User Index","24","Number","23"
,,,,OUT,"Modify File Data","Name","25","Text","Hazel Morgan"
,,,,OUT,"Modify File Data","Email","25","Text","benjamin.scott@randomemail.co.uk"
,,,,OUT,"Modify File Data","Age","25","Text","47"
,,,,OUT,"Modify File Data","Annual Income","25","Text","?88,765"
,,,,OUT,"Modify File Data","Loan Amount","25","Text","?20,987"
,,,,OUT,"Modify File Data","Loan Request Date","25","Text","15-Sep-23"
,,,,OUT,"Modify File Data","Loan Term","25","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","25","Text",""
,,,,OUT,"Modify File Data","APR %","25","Text",""
,,,,OUT,"Modify File Data","Loan ID","25","Text",""
,,,,OUT,"Modify File Data","loan info","25","Text",""
,,,,OUT,"Modify File Data","Full Data","25","Text","True"
,,,,OUT,"Modify File Data","User Index","25","Number","24"
"Start","Start",,"3/22/2024 11:09:40 AM"

,,,,IN,"File Data",,,,
,,,,IN,"File Data","Name","1","Text","Evelyn Bennett"
,,,,IN,"File Data","Email","1","Text","jessica.smith@example.com"
,,,,IN,"File Data","Age","1","Text","72"
,,,,IN,"File Data","Annual Income","1","Text","?9,872"
,,,,IN,"File Data","Loan Amount","1","Text",""
,,,,IN,"File Data","Loan Request Date","1","Text","19-Jan-24"
,,,,IN,"File Data","Loan Term","1","Text","10"
,,,,IN,"File Data","Loan Approved","1","Text",""
,,,,IN,"File Data","APR %","1","Text",""
,,,,IN,"File Data","Loan ID","1","Text",""
,,,,IN,"File Data","loan info","1","Text",""
,,,,IN,"File Data","Name","2","Text","Liam Foster"
,,,,IN,"File Data","Email","2","Text","alex.wilson@email.net"
,,,,IN,"File Data","Age","2","Text","34"
,,,,IN,"File Data","Annual Income","2","Text","?37,541"
,,,,IN,"File Data","Loan Amount","2","Text","?28,765"
,,,,IN,"File Data","Loan Request Date","2","Text","20-Aug-23"
,,,,IN,"File Data","Loan Term","2","Text","10"
,,,,IN,"File Data","Loan Approved","2","Text",""
,,,,IN,"File Data","APR %","2","Text",""
,,,,IN,"File Data","Loan ID","2","Text",""
,,,,IN,"File Data","loan info","2","Text",""
,,,,IN,"File Data","Name","3","Text","Zara Patel"
,,,,IN,"File Data","Email","3","Text","david.miller@randommail.org"
,,,,IN,"File Data","Age","3","Text","34"
,,,,IN,"File Data","Annual Income","3","Text","?2,345"
,,,,IN,"File Data","Loan Amount","3","Text","?9,876"
,,,,IN,"File Data","Loan Request Date","3","Text","29-Dec-23"
,,,,IN,"File Data","Loan Term","3","Text","10"
,,,,IN,"File Data","Loan Approved","3","Text",""
,,,,IN,"File Data","APR %","3","Text",""
,,,,IN,"File Data","Loan ID","3","Text",""
,,,,IN,"File Data","loan info","3","Text",""
,,,,IN,"File Data","Name","4","Text","Nathan Carter"
,,,,IN,"File Data","Email","4","Text",""
,,,,IN,"File Data","Age","4","Text","59"
,,,,IN,"File Data","Annual Income","4","Text","?64,789"
,,,,IN,"File Data","Loan Amount","4","Text","?42,109"
,,,,IN,"File Data","Loan Request Date","4","Text","12-Jun-24"
,,,,IN,"File Data","Loan Term","4","Text","10"
,,,,IN,"File Data","Loan Approved","4","Text",""
,,,,IN,"File Data","APR %","4","Text",""
,,,,IN,"File Data","Loan ID","4","Text",""
,,,,IN,"File Data","loan info","4","Text",""
,,,,IN,"File Data","Name","5","Text","Sophie Griffin"
,,,,IN,"File Data","Email","5","Text","michael.brown@anonmail.biz"
,,,,IN,"File Data","Age","5","Text","59"
,,,,IN,"File Data","Annual Income","5","Text","?18,923"
,,,,IN,"File Data","Loan Amount","5","Text","?18,234"
,,,,IN,"File Data","Loan Request Date","5","Text","23-May-23"
,,,,IN,"File Data","Loan Term","5","Text","10"
,,,,IN,"File Data","Loan Approved","5","Text",""
,,,,IN,"File Data","APR %","5","Text",""
,,,,IN,"File Data","Loan ID","5","Text",""
,,,,IN,"File Data","loan info","5","Text",""
,,,,IN,"File Data","Name","6","Text","Isaac Hayes"
,,,,IN,"File Data","Email","6","Text","olivia.davis@disposablemail.xyz"
,,,,IN,"File Data","Age","6","Text","21"
,,,,IN,"File Data","Annual Income","6","Text","?95,678"
,,,,IN,"File Data","Loan Amount","6","Text","?54,321"
,,,,IN,"File Data","Loan Request Date","6","Text","23-Oct-24"
,,,,IN,"File Data","Loan Term","6","Text","10"
,,,,IN,"File Data","Loan Approved","6","Text",""
,,,,IN,"File Data","APR %","6","Text",""
,,,,IN,"File Data","Loan ID","6","Text",""
,,,,IN,"File Data","loan info","6","Text",""
,,,,IN,"File Data","Name","7","Text","Aria Brooks"
,,,,IN,"File Data","Email","7","Text","ethan.robinson@privacyemail.info"
,,,,IN,"File Data","Age","7","Text","46"
,,,,IN,"File Data","Annual Income","7","Text","?8,765"
,,,,IN,"File Data","Loan Amount","7","Text","?7,890"
,,,,IN,"File Data","Loan Request Date","7","Text","27-Nov-24"
,,,,IN,"File Data","Loan Term","7","Text","10"
,,,,IN,"File Data","Loan Approved","7","Text",""
,,,,IN,"File Data","APR %","7","Text",""
,,,,IN,"File Data","Loan ID","7","Text",""
,,,,IN,"File Data","loan info","7","Text",""
,,,,IN,"File Data","Name","8","Text","Elijah Ross"
,,,,IN,"File Data","Email","8","Text","ava.harris@fakemail.net"
,,,,IN,"File Data","Age","8","Text","46"
,,,,IN,"File Data","Annual Income","8","Text","?51,234"
,,,,IN,"File Data","Loan Amount","8","Text","?31,789"
,,,,IN,"File Data","Loan Request Date","8","Text","16-Dec-24"
,,,,IN,"File Data","Loan Term","8","Text","10"
,,,,IN,"File Data","Loan Approved","8","Text",""
,,,,IN,"File Data","APR %","8","Text",""
,,,,IN,"File Data","Loan ID","8","Text",""
,,,,IN,"File Data","loan info","8","Text",""
,,,,IN,"File Data","Name","9","Text","Luna Mitchell"
,,,,IN,"File Data","Email","9","Text","noah.clark@randominbox.com"
,,,,IN,"File Data","Age","9","Text","83"
,,,,IN,"File Data","Annual Income","9","Text","?3,456"
,,,,IN,"File Data","Loan Amount","9","Text","?10,987"
,,,,IN,"File Data","Loan Request Date","9","Text","27-Jul-24"
,,,,IN,"File Data","Loan Term","9","Text","10"
,,,,IN,"File Data","Loan Approved","9","Text",""
,,,,IN,"File Data","APR %","9","Text",""
,,,,IN,"File Data","Loan ID","9","Text",""
,,,,IN,"File Data","loan info","9","Text",""
,,,,IN,"File Data","Name","10","Text","Henry Turner"
,,,,IN,"File Data","Email","10","Text","emily.walker@tempmail.co"
,,,,IN,"File Data","Age","10","Text",""
,,,,IN,"File Data","Annual Income","10","Text","?72,109"
,,,,IN,"File Data","Loan Amount","10","Text","?47,654"
,,,,IN,"File Data","Loan Request Date","10","Text","17-Nov-23"
,,,,IN,"File Data","Loan Term","10","Text","10"
,,,,IN,"File Data","Loan Approved","10","Text",""
,,,,IN,"File Data","APR %","10","Text",""
,,,,IN,"File Data","Loan ID","10","Text",""
,,,,IN,"File Data","loan info","10","Text",""
,,,,IN,"File Data","Name","11","Text","Ava Cooper"
,,,,IN,"File Data","Email","11","Text","jacob.green@anonymousmail.biz"
,,,,IN,"File Data","Age","11","Text","28"
,,,,IN,"File Data","Annual Income","11","Text","?27,890"
,,,,IN,"File Data","Loan Amount","11","Text","?21,345"
,,,,IN,"File Data","Loan Request Date","11","Text","24-Mar-24"
,,,,IN,"File Data","Loan Term","11","Text","10"
,,,,IN,"File Data","Loan Approved","11","Text",""
,,,,IN,"File Data","APR %","11","Text",""
,,,,IN,"File Data","Loan ID","11","Text",""
,,,,IN,"File Data","loan info","11","Text",""
,,,,IN,"File Data","Name","12","Text","Owen Rivera"
,,,,IN,"File Data","Email","12","Text","mia.hall@throwawaymail.org"
,,,,IN,"File Data","Age","12","Text","28"
,,,,IN,"File Data","Annual Income","12","Text","?123,456"
,,,,IN,"File Data","Loan Amount","12","Text","?61,234"
,,,,IN,"File Data","Loan Request Date","12","Text","2-Sep-24"
,,,,IN,"File Data","Loan Term","12","Text","10"
,,,,IN,"File Data","Loan Approved","12","Text",""
,,,,IN,"File Data","APR %","12","Text",""
,,,,IN,"File Data","Loan ID","12","Text",""
,,,,IN,"File Data","loan info","12","Text",""
,,,,IN,"File Data","Name","13","Text","Chloe Adams"
,,,,IN,"File Data","Email","13","Text","william.moore@temporaryinbox.net"
,,,,IN,"File Data","Age","13","Text","65"
,,,,IN,"File Data","Annual Income","13","Text","?5,678"
,,,,IN,"File Data","Loan Amount","13","Text","?8,765"
,,,,IN,"File Data","Loan Request Date","13","Text","2-Sep-24"
,,,,IN,"File Data","Loan Term","13","Text","10"
,,,,IN,"File Data","Loan Approved","13","Text",""
,,,,IN,"File Data","APR %","13","Text",""
,,,,IN,"File Data","Loan ID","13","Text",""
,,,,IN,"File Data","loan info","13","Text",""
,,,,IN,"File Data","Name","14","Text","Leo Ward"
,,,,IN,"File Data","Email","14","Text","abigail.lewis@fakeemail.xyz"
,,,,IN,"File Data","Age","14","Text","42"
,,,,IN,"File Data","Annual Income","14","Text","?84,321"
,,,,IN,"File Data","Loan Amount","14","Text","?37,890"
,,,,IN,"File Data","Loan Request Date","14","Text","10-Sep-23"
,,,,IN,"File Data","Loan Term","14","Text","10"
,,,,IN,"File Data","Loan Approved","14","Text",""
,,,,IN,"File Data","APR %","14","Text",""
,,,,IN,"File Data","Loan ID","14","Text",""
,,,,IN,"File Data","loan info","14","Text",""
,,,,IN,"File Data","Name","15","Text","Olivia Scott"
,,,,IN,"File Data","Email","15","Text","logan.hughes@anoninbox.info"
,,,,IN,"File Data","Age","15","Text","42"
,,,,IN,"File Data","Annual Income","15","Text","?20,987"
,,,,IN,"File Data","Loan Amount","15","Text","?14,567"
,,,,IN,"File Data","Loan Request Date","15","Text","1-Jan-25"
,,,,IN,"File Data","Loan Term","15","Text","10"
,,,,IN,"File Data","Loan Approved","15","Text",""
,,,,IN,"File Data","APR %","15","Text",""
,,,,IN,"File Data","Loan ID","15","Text",""
,,,,IN,"File Data","loan info","15","Text",""
,,,,IN,"File Data","Name","16","Text","Miles King"
,,,,IN,"File Data","Email","16","Text","amelia.martin@randommail.co.uk"
,,,,IN,"File Data","Age","16","Text","76"
,,,,IN,"File Data","Annual Income","16","Text","?109,876"
,,,,IN,"File Data","Loan Amount","16","Text","?51,234"
,,,,IN,"File Data","Loan Request Date","16","Text","5-May-24"
,,,,IN,"File Data","Loan Term","16","Text","10"
,,,,IN,"File Data","Loan Approved","16","Text",""
,,,,IN,"File Data","APR %","16","Text",""
,,,,IN,"File Data","Loan ID","16","Text",""
,,,,IN,"File Data","loan info","16","Text",""
,,,,IN,"File Data","Name","17","Text","Amelia Lewis"
,,,,IN,"File Data","Email","17","Text","jackson.rogers@disposableinbox.biz"
,,,,IN,"File Data","Age","17","Text","76"
,,,,IN,"File Data","Annual Income","17","Text","?14,567"
,,,,IN,"File Data","Loan Amount","17","Text","?16,789"
,,,,IN,"File Data","Loan Request Date","17","Text","27-Nov-23"
,,,,IN,"File Data","Loan Term","17","Text","10"
,,,,IN,"File Data","Loan Approved","17","Text",""
,,,,IN,"File Data","APR %","17","Text",""
,,,,IN,"File Data","Loan ID","17","Text",""
,,,,IN,"File Data","loan info","17","Text",""
,,,,IN,"File Data","Name","18","Text","Lucas Hill"
,,,,IN,"File Data","Email","18","Text","olivia.carter@privacyinbox.xyz"
,,,,IN,"File Data","Age","18","Text","41"
,,,,IN,"File Data","Annual Income","18","Text","?78,901"
,,,,IN,"File Data","Loan Amount","18","Text","?58,901"
,,,,IN,"File Data","Loan Request Date","18","Text","2-Sep-24"
,,,,IN,"File Data","Loan Term","18","Text","10"
,,,,IN,"File Data","Loan Approved","18","Text",""
,,,,IN,"File Data","APR %","18","Text",""
,,,,IN,"File Data","Loan ID","18","Text",""
,,,,IN,"File Data","loan info","18","Text",""
,,,,IN,"File Data","Name","19","Text","Zoe Nelson"
,,,,IN,"File Data","Email","19","Text","lucas.wright@fakemail.co"
,,,,IN,"File Data","Age","19","Text","67"
,,,,IN,"File Data","Annual Income","19","Text","?42,345"
,,,,IN,"File Data","Loan Amount","19","Text","?23,456"
,,,,IN,"File Data","Loan Request Date","19","Text","21-Aug-24"
,,,,IN,"File Data","Loan Term","19","Text","10"
,,,,IN,"File Data","Loan Approved","19","Text",""
,,,,IN,"File Data","APR %","19","Text",""
,,,,IN,"File Data","Loan ID","19","Text",""
,,,,IN,"File Data","loan info","19","Text",""
,,,,IN,"File Data","Name","20","Text","Gabriel White"
,,,,IN,"File Data","Email","20","Text","isabella.king@tempinbox.net"
,,,,IN,"File Data","Age","20","Text","21"
,,,,IN,"File Data","Annual Income","20","Text","?101,234"
,,,,IN,"File Data","Loan Amount","20","Text","?65,000"
,,,,IN,"File Data","Loan Request Date","20","Text","20-Oct-24"
,,,,IN,"File Data","Loan Term","20","Text","10"
,,,,IN,"File Data","Loan Approved","20","Text",""
,,,,IN,"File Data","APR %","20","Text",""
,,,,IN,"File Data","Loan ID","20","Text",""
,,,,IN,"File Data","loan info","20","Text",""
,,,,IN,"File Data","Name","21","Text","Emily Campbell"
,,,,IN,"File Data","Email","21","Text","aiden.hill@anonymousinbox.org"
,,,,IN,"File Data","Age","21","Text","40"
,,,,IN,"File Data","Annual Income","21","Text","?31,789"
,,,,IN,"File Data","Loan Amount","21","Text","?26,543"
,,,,IN,"File Data","Loan Request Date","21","Text","2-Aug-23"
,,,,IN,"File Data","Loan Term","21","Text","10"
,,,,IN,"File Data","Loan Approved","21","Text",""
,,,,IN,"File Data","APR %","21","Text",""
,,,,IN,"File Data","Loan ID","21","Text",""
,,,,IN,"File Data","loan info","21","Text",""
,,,,IN,"File Data","Name","22","Text","Jackson Price"
,,,,IN,"File Data","Email","22","Text","sophia.ross@throwawayinbox.biz"
,,,,IN,"File Data","Age","22","Text",""
,,,,IN,"File Data","Annual Income","22","Text","?56,789"
,,,,IN,"File Data","Loan Amount","22","Text","?62,345"
,,,,IN,"File Data","Loan Request Date","22","Text","1-Dec-23"
,,,,IN,"File Data","Loan Term","22","Text","10"
,,,,IN,"File Data","Loan Approved","22","Text",""
,,,,IN,"File Data","APR %","22","Text",""
,,,,IN,"File Data","Loan ID","22","Text",""
,,,,IN,"File Data","loan info","22","Text",""
,,,,IN,"File Data","Name","23","Text","Scarlett Hughes"
,,,,IN,"File Data","Email","23","Text","henry.wood@temporaryemail.xyz"
,,,,IN,"File Data","Age","23","Text","21"
,,,,IN,"File Data","Annual Income","23","Text","?150,000"
,,,,IN,"File Data","Loan Amount","23","Text","?11,234"
,,,,IN,"File Data","Loan Request Date","23","Text","6-Sep-24"
,,,,IN,"File Data","Loan Term","23","Text","10"
,,,,IN,"File Data","Loan Approved","23","Text",""
,,,,IN,"File Data","APR %","23","Text",""
,,,,IN,"File Data","Loan ID","23","Text",""
,,,,IN,"File Data","loan info","23","Text",""
,,,,IN,"File Data","Name","24","Text",""
,,,,IN,"File Data","Email","24","Text","grace.james@fakeinbox.info"
,,,,IN,"File Data","Age","24","Text","74"
,,,,IN,"File Data","Annual Income","24","Text","?47,654"
,,,,IN,"File Data","Loan Amount","24","Text","?45,678"
,,,,IN,"File Data","Loan Request Date","24","Text","27-Aug-23"
,,,,IN,"File Data","Loan Term","24","Text","10"
,,,,IN,"File Data","Loan Approved","24","Text",""
,,,,IN,"File Data","APR %","24","Text",""
,,,,IN,"File Data","Loan ID","24","Text",""
,,,,IN,"File Data","loan info","24","Text",""
,,,,IN,"File Data","Name","25","Text","Hazel Morgan"
,,,,IN,"File Data","Email","25","Text","benjamin.scott@randomemail.co.uk"
,,,,IN,"File Data","Age","25","Text","47"
,,,,IN,"File Data","Annual Income","25","Text","?88,765"
,,,,IN,"File Data","Loan Amount","25","Text","?20,987"
,,,,IN,"File Data","Loan Request Date","25","Text","15-Sep-23"
,,,,IN,"File Data","Loan Term","25","Text","10"
,,,,IN,"File Data","Loan Approved","25","Text",""
,,,,IN,"File Data","APR %","25","Text",""
,,,,IN,"File Data","Loan ID","25","Text",""
,,,,IN,"File Data","loan info","25","Text",""
"Validation Row","Decision","False","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","False","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","False","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","False","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"Validation Row","Decision","False","3/22/2024 11:09:40 AM"
"Validation Row","Decision","True","3/22/2024 11:09:40 AM"
"End","End",,"3/22/2024 11:09:40 AM"

,,,,OUT,"Modify File Data",,,,
,,,,OUT,"Modify File Data","Name","1","Text","Evelyn Bennett"
,,,,OUT,"Modify File Data","Email","1","Text","jessica.smith@example.com"
,,,,OUT,"Modify File Data","Age","1","Text","72"
,,,,OUT,"Modify File Data","Annual Income","1","Text","?9,872"
,,,,OUT,"Modify File Data","Loan Amount","1","Text",""
,,,,OUT,"Modify File Data","Loan Request Date","1","Text","19-Jan-24"
,,,,OUT,"Modify File Data","Loan Term","1","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","1","Text",""
,,,,OUT,"Modify File Data","APR %","1","Text",""
,,,,OUT,"Modify File Data","Loan ID","1","Text",""
,,,,OUT,"Modify File Data","loan info","1","Text",""
,,,,OUT,"Modify File Data","Full Data","1","Text","False"
,,,,OUT,"Modify File Data","User Index","1","Number","0"
,,,,OUT,"Modify File Data","Name","2","Text","Liam Foster"
,,,,OUT,"Modify File Data","Email","2","Text","alex.wilson@email.net"
,,,,OUT,"Modify File Data","Age","2","Text","34"
,,,,OUT,"Modify File Data","Annual Income","2","Text","?37,541"
,,,,OUT,"Modify File Data","Loan Amount","2","Text","?28,765"
,,,,OUT,"Modify File Data","Loan Request Date","2","Text","20-Aug-23"
,,,,OUT,"Modify File Data","Loan Term","2","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","2","Text",""
,,,,OUT,"Modify File Data","APR %","2","Text",""
,,,,OUT,"Modify File Data","Loan ID","2","Text",""
,,,,OUT,"Modify File Data","loan info","2","Text",""
,,,,OUT,"Modify File Data","Full Data","2","Text","True"
,,,,OUT,"Modify File Data","User Index","2","Number","1"
,,,,OUT,"Modify File Data","Name","3","Text","Zara Patel"
,,,,OUT,"Modify File Data","Email","3","Text","david.miller@randommail.org"
,,,,OUT,"Modify File Data","Age","3","Text","34"
,,,,OUT,"Modify File Data","Annual Income","3","Text","?2,345"
,,,,OUT,"Modify File Data","Loan Amount","3","Text","?9,876"
,,,,OUT,"Modify File Data","Loan Request Date","3","Text","29-Dec-23"
,,,,OUT,"Modify File Data","Loan Term","3","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","3","Text",""
,,,,OUT,"Modify File Data","APR %","3","Text",""
,,,,OUT,"Modify File Data","Loan ID","3","Text",""
,,,,OUT,"Modify File Data","loan info","3","Text",""
,,,,OUT,"Modify File Data","Full Data","3","Text","True"
,,,,OUT,"Modify File Data","User Index","3","Number","2"
,,,,OUT,"Modify File Data","Name","4","Text","Nathan Carter"
,,,,OUT,"Modify File Data","Email","4","Text",""
,,,,OUT,"Modify File Data","Age","4","Text","59"
,,,,OUT,"Modify File Data","Annual Income","4","Text","?64,789"
,,,,OUT,"Modify File Data","Loan Amount","4","Text","?42,109"
,,,,OUT,"Modify File Data","Loan Request Date","4","Text","12-Jun-24"
,,,,OUT,"Modify File Data","Loan Term","4","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","4","Text",""
,,,,OUT,"Modify File Data","APR %","4","Text",""
,,,,OUT,"Modify File Data","Loan ID","4","Text",""
,,,,OUT,"Modify File Data","loan info","4","Text",""
,,,,OUT,"Modify File Data","Full Data","4","Text","False"
,,,,OUT,"Modify File Data","User Index","4","Number","3"
,,,,OUT,"Modify File Data","Name","5","Text","Sophie Griffin"
,,,,OUT,"Modify File Data","Email","5","Text","michael.brown@anonmail.biz"
,,,,OUT,"Modify File Data","Age","5","Text","59"
,,,,OUT,"Modify File Data","Annual Income","5","Text","?18,923"
,,,,OUT,"Modify File Data","Loan Amount","5","Text","?18,234"
,,,,OUT,"Modify File Data","Loan Request Date","5","Text","23-May-23"
,,,,OUT,"Modify File Data","Loan Term","5","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","5","Text",""
,,,,OUT,"Modify File Data","APR %","5","Text",""
,,,,OUT,"Modify File Data","Loan ID","5","Text",""
,,,,OUT,"Modify File Data","loan info","5","Text",""
,,,,OUT,"Modify File Data","Full Data","5","Text","True"
,,,,OUT,"Modify File Data","User Index","5","Number","4"
,,,,OUT,"Modify File Data","Name","6","Text","Isaac Hayes"
,,,,OUT,"Modify File Data","Email","6","Text","olivia.davis@disposablemail.xyz"
,,,,OUT,"Modify File Data","Age","6","Text","21"
,,,,OUT,"Modify File Data","Annual Income","6","Text","?95,678"
,,,,OUT,"Modify File Data","Loan Amount","6","Text","?54,321"
,,,,OUT,"Modify File Data","Loan Request Date","6","Text","23-Oct-24"
,,,,OUT,"Modify File Data","Loan Term","6","Text","10"
,,,,OUT,"Modify File Data","Loan Approved","6","Text",""
,,,,OUT,"Modify File Data","APR %","6","Text",""
,,,,OUT,"Modify File Data","Loan ID","6","Text",""
,,,,OUT,"Modify File Data","loan info","6","Text",""
,,,,OUT,"Modify File Data","Full Data","6","Text","True"
